SampleID,Species,Location,Date,Latitude,Longitude,Elevation,SampleName,Datum,Population,N,ReferenceSpecies,SetName
J416g,Eucalyptus sideroxylon,Weewaa,2016-06-17T00:00:00Z,-30.32322,149.26971,NA,J416g,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J416h,Eucalyptus sideroxylon,Weewaa,2016-06-17T00:00:00Z,-30.32322,149.26971,NA,J416h,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J416i,Eucalyptus sideroxylon,Weewaa,2016-06-17T00:00:00Z,-30.32322,149.26971,NA,J416i,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J418a,Eucalyptus sideroxylon,The Pilliga,2016-06-17T00:00:00Z,-31.05012,149.23013,NA,J418a,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J418b,Eucalyptus sideroxylon,The Pilliga,2016-06-17T00:00:00Z,-31.05012,149.23013,NA,J418b,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J418c,Eucalyptus sideroxylon,The Pilliga,2016-06-17T00:00:00Z,-31.05012,149.23013,NA,J418c,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J418e,Eucalyptus sideroxylon,The Pilliga,2016-06-17T00:00:00Z,-31.05012,149.23013,NA,J418e,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J418g,Eucalyptus sideroxylon,The Pilliga,2016-06-17T00:00:00Z,-31.05012,149.23013,NA,J418g,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J418h,Eucalyptus sideroxylon,The Pilliga,2016-06-17T00:00:00Z,-31.05012,149.23013,NA,J418h,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J418i,Eucalyptus sideroxylon,The Pilliga,2016-06-17T00:00:00Z,-31.05012,149.23013,NA,J418i,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J419a,Eucalyptus albens,Warrumbungle,2016-06-23T00:00:00Z,-31.35926,148.93951,NA,J419a,WGS84,NA,225,Eucalyptus albens,E_albens
J419b,Eucalyptus albens,Warrumbungle,2016-06-23T00:00:00Z,-31.35926,148.93951,NA,J419b,WGS84,NA,225,Eucalyptus albens,E_albens
J419c,Eucalyptus albens,Warrumbungle,2016-06-23T00:00:00Z,-31.35926,148.93951,NA,J419c,WGS84,NA,225,Eucalyptus albens,E_albens
J419d,Eucalyptus albens,Warrumbungle,2016-06-23T00:00:00Z,-31.35926,148.93951,NA,J419d,WGS84,NA,225,Eucalyptus albens,E_albens
J419e,Eucalyptus albens,Warrumbungle,2016-06-23T00:00:00Z,-31.35926,148.93951,NA,J419e,WGS84,NA,225,Eucalyptus albens,E_albens
J419f,Eucalyptus albens,Warrumbungle,2016-06-23T00:00:00Z,-31.35926,148.93951,NA,J419f,WGS84,NA,225,Eucalyptus albens,E_albens
J419g,Eucalyptus albens,Warrumbungle,2016-06-23T00:00:00Z,-31.35926,148.93951,NA,J419g,WGS84,NA,225,Eucalyptus albens,E_albens
J419h,Eucalyptus albens,Warrumbungle,2016-06-23T00:00:00Z,-31.35926,148.93951,NA,J419h,WGS84,NA,225,Eucalyptus albens,E_albens
J419i,Eucalyptus albens,Warrumbungle,2016-06-23T00:00:00Z,-31.35926,148.93951,NA,J419i,WGS84,NA,225,Eucalyptus albens,E_albens
J421b,Eucalyptus sideroxylon,Narromine,2016-06-23T00:00:00Z,-32.36597,148.23103,NA,J421b,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J422a,Eucalyptus sideroxylon,Dubbo,2016-06-24T00:00:00Z,-32.22311,148.66797,NA,J422a,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J422c,Eucalyptus sideroxylon,Dubbo,2016-06-24T00:00:00Z,-32.22311,148.66797,NA,J422c,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J422e,Eucalyptus sideroxylon,Dubbo,2016-06-24T00:00:00Z,-32.22311,148.66797,NA,J422e,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J422f,Eucalyptus sideroxylon,Dubbo,2016-06-24T00:00:00Z,-32.22311,148.66797,NA,J422f,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J422g,Eucalyptus sideroxylon,Dubbo,2016-06-24T00:00:00Z,-32.22311,148.66797,NA,J422g,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J424a,Eucalyptus albens,Ardglen,2016-06-24T00:00:00Z,-31.71111,150.6998,NA,J424a,WGS84,NA,225,Eucalyptus albens,E_albens
J424b,Eucalyptus albens,Ardglen,2016-06-24T00:00:00Z,-31.71111,150.6998,NA,J424b,WGS84,NA,225,Eucalyptus albens,E_albens
J424c,Eucalyptus albens,Ardglen,2016-06-24T00:00:00Z,-31.71111,150.6998,NA,J424c,WGS84,NA,225,Eucalyptus albens,E_albens
J424d,Eucalyptus albens,Ardglen,2016-06-24T00:00:00Z,-31.71111,150.6998,NA,J424d,WGS84,NA,225,Eucalyptus albens,E_albens
J424e,Eucalyptus albens,Ardglen,2016-06-24T00:00:00Z,-31.71111,150.6998,NA,J424e,WGS84,NA,225,Eucalyptus albens,E_albens
J424f,Eucalyptus albens,Ardglen,2016-06-24T00:00:00Z,-31.71111,150.6998,NA,J424f,WGS84,NA,225,Eucalyptus albens,E_albens
J424g,Eucalyptus albens,Ardglen,2016-06-24T00:00:00Z,-31.71111,150.6998,NA,J424g,WGS84,NA,225,Eucalyptus albens,E_albens
J425,Eucalyptus sideroxylon,Bundarra,2016-07-09T00:00:00Z,-30.30756,151.20671,NA,J425,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J425a,Eucalyptus sideroxylon,Bundarra,2016-07-09T00:00:00Z,-30.30756,151.20671,NA,J425a,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J425b,Eucalyptus sideroxylon,Bundarra,2016-07-09T00:00:00Z,-30.30756,151.20671,NA,J425b,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J425c,Eucalyptus sideroxylon,Bundarra,2016-07-09T00:00:00Z,-30.30756,151.20671,NA,J425c,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J425d,Eucalyptus sideroxylon,Bundarra,2016-07-09T00:00:00Z,-30.30756,151.20671,NA,J425d,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J425e,Eucalyptus sideroxylon,Bundarra,2016-07-09T00:00:00Z,-30.30756,151.20671,NA,J425e,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J425f,Eucalyptus sideroxylon,Bundarra,2016-07-09T00:00:00Z,-30.30756,151.20671,NA,J425f,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J425g,Eucalyptus sideroxylon,Bundarra,2016-07-09T00:00:00Z,-30.30756,151.20671,NA,J425g,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J425h,Eucalyptus sideroxylon,Bundarra,2016-07-09T00:00:00Z,-30.30756,151.20671,NA,J425h,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J426a,Eucalyptus albens,Bundarra,2016-07-09T00:00:00Z,-30.30846,151.20667,NA,J426a,WGS84,NA,225,Eucalyptus albens,E_albens
J426b,Eucalyptus albens,Bundarra,2016-07-09T00:00:00Z,-30.30846,151.20667,NA,J426b,WGS84,NA,225,Eucalyptus albens,E_albens
J426c,Eucalyptus albens,Bundarra,2016-07-09T00:00:00Z,-30.30846,151.20667,NA,J426c,WGS84,NA,225,Eucalyptus albens,E_albens
J426d,Eucalyptus albens,Bundarra,2016-07-09T00:00:00Z,-30.30846,151.20667,NA,J426d,WGS84,NA,225,Eucalyptus albens,E_albens
J426f,Eucalyptus albens,Bundarra,2016-07-09T00:00:00Z,-30.30846,151.20667,NA,J426f,WGS84,NA,225,Eucalyptus albens,E_albens
J426g,Eucalyptus albens,Bundarra,2016-07-09T00:00:00Z,-30.30846,151.20667,NA,J426g,WGS84,NA,225,Eucalyptus albens,E_albens
J426h,Eucalyptus albens,Bundarra,2016-07-09T00:00:00Z,-30.30846,151.20667,NA,J426h,WGS84,NA,225,Eucalyptus albens,E_albens
J426i,Eucalyptus albens,Bundarra,2016-07-09T00:00:00Z,-30.30846,151.20667,NA,J426i,WGS84,NA,225,Eucalyptus albens,E_albens
J428,Eucalyptus albens,Inverell,2016-07-09T00:00:00Z,-29.6731,151.15315,NA,J428,WGS84,NA,225,Eucalyptus albens,E_albens
J428a,Eucalyptus albens,Inverell,2016-07-09T00:00:00Z,-29.6731,151.15315,NA,J428a,WGS84,NA,225,Eucalyptus albens,E_albens
J428b,Eucalyptus albens,Inverell,2016-07-09T00:00:00Z,-29.6731,151.15315,NA,J428b,WGS84,NA,225,Eucalyptus albens,E_albens
J428c,Eucalyptus albens,Inverell,2016-07-09T00:00:00Z,-29.6731,151.15315,NA,J428c,WGS84,NA,225,Eucalyptus albens,E_albens
J428e,Eucalyptus albens,Inverell,2016-07-09T00:00:00Z,-29.6731,151.15315,NA,J428e,WGS84,NA,225,Eucalyptus albens,E_albens
J428f,Eucalyptus albens,Inverell,2016-07-09T00:00:00Z,-29.6731,151.15315,NA,J428f,WGS84,NA,225,Eucalyptus albens,E_albens
J428g,Eucalyptus albens,Inverell,2016-07-09T00:00:00Z,-29.6731,151.15315,NA,J428g,WGS84,NA,225,Eucalyptus albens,E_albens
J428h,Eucalyptus albens,Inverell,2016-07-09T00:00:00Z,-29.6731,151.15315,NA,J428h,WGS84,NA,225,Eucalyptus albens,E_albens
J428i,Eucalyptus albens,Inverell,2016-07-09T00:00:00Z,-29.6731,151.15315,NA,J428i,WGS84,NA,225,Eucalyptus albens,E_albens
J429,Eucalyptus albens,Texas,2016-07-09T00:00:00Z,-28.77243,151.21523,NA,J429,WGS84,NA,225,Eucalyptus albens,E_albens
J429a,Eucalyptus albens,Texas,2016-07-09T00:00:00Z,-28.77243,151.21523,NA,J429a,WGS84,NA,225,Eucalyptus albens,E_albens
J429b,Eucalyptus albens,Texas,2016-07-09T00:00:00Z,-28.77243,151.21523,NA,J429b,WGS84,NA,225,Eucalyptus albens,E_albens
J429c,Eucalyptus albens,Texas,2016-07-09T00:00:00Z,-28.77243,151.21523,NA,J429c,WGS84,NA,225,Eucalyptus albens,E_albens
J429d,Eucalyptus albens,Texas,2016-07-09T00:00:00Z,-28.77243,151.21523,NA,J429d,WGS84,NA,225,Eucalyptus albens,E_albens
J429e,Eucalyptus albens,Texas,2016-07-09T00:00:00Z,-28.77243,151.21523,NA,J429e,WGS84,NA,225,Eucalyptus albens,E_albens
J429g,Eucalyptus albens,Texas,2016-07-09T00:00:00Z,-28.77243,151.21523,NA,J429g,WGS84,NA,225,Eucalyptus albens,E_albens
J429h,Eucalyptus albens,Texas,2016-07-09T00:00:00Z,-28.77243,151.21523,NA,J429h,WGS84,NA,225,Eucalyptus albens,E_albens
J429i,Eucalyptus albens,Texas,2016-07-09T00:00:00Z,-28.77243,151.21523,NA,J429i,WGS84,NA,225,Eucalyptus albens,E_albens
J430,Eucalyptus sideroxylon,Inglewood,2016-07-10T00:00:00Z,-28.56925,151.07571,NA,J430,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J430a,Eucalyptus sideroxylon,Inglewood,2016-07-10T00:00:00Z,-28.56925,151.07571,NA,J430a,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J430b,Eucalyptus sideroxylon,Inglewood,2016-07-10T00:00:00Z,-28.56925,151.07571,NA,J430b,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J430c,Eucalyptus sideroxylon,Inglewood,2016-07-10T00:00:00Z,-28.56925,151.07571,NA,J430c,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J430d,Eucalyptus sideroxylon,Inglewood,2016-07-10T00:00:00Z,-28.56925,151.07571,NA,J430d,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J430e,Eucalyptus sideroxylon,Inglewood,2016-07-10T00:00:00Z,-28.56925,151.07571,NA,J430e,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J430f,Eucalyptus sideroxylon,Inglewood,2016-07-10T00:00:00Z,-28.56925,151.07571,NA,J430f,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J430g,Eucalyptus sideroxylon,Inglewood,2016-07-10T00:00:00Z,-28.56925,151.07571,NA,J430g,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J430h,Eucalyptus sideroxylon,Inglewood,2016-07-10T00:00:00Z,-28.56925,151.07571,NA,J430h,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J430i,Eucalyptus sideroxylon,Inglewood,2016-07-10T00:00:00Z,-28.56925,151.07571,NA,J430i,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J433,Eucalyptus sideroxylon,Glendon,2016-07-10T00:00:00Z,-28.17577,151.6577,NA,J433,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J433b,Eucalyptus sideroxylon,Glendon,2016-07-10T00:00:00Z,-28.17577,151.6577,NA,J433b,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J433c,Eucalyptus sideroxylon,Glendon,2016-07-10T00:00:00Z,-28.17577,151.6577,NA,J433c,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J433d,Eucalyptus sideroxylon,Glendon,2016-07-10T00:00:00Z,-28.17577,151.6577,NA,J433d,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J433e,Eucalyptus sideroxylon,Glendon,2016-07-10T00:00:00Z,-28.17577,151.6577,NA,J433e,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J433f,Eucalyptus sideroxylon,Glendon,2016-07-10T00:00:00Z,-28.17577,151.6577,NA,J433f,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J433g,Eucalyptus sideroxylon,Glendon,2016-07-10T00:00:00Z,-28.17577,151.6577,NA,J433g,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J433h,Eucalyptus sideroxylon,Glendon,2016-07-10T00:00:00Z,-28.17577,151.6577,NA,J433h,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J434,Eucalyptus sideroxylon,Allora,2016-07-10T00:00:00Z,-27.7547,152.1189,NA,J434,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J434b,Eucalyptus sideroxylon,Allora,2016-07-10T00:00:00Z,-27.7547,152.1189,NA,J434b,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J435,Eucalyptus sideroxylon,Wondai,2016-07-10T00:00:00Z,-26.36944,151.88103,NA,J435,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J435a,Eucalyptus sideroxylon,Wondai,2016-07-10T00:00:00Z,-26.36944,151.88103,NA,J435a,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J435b,Eucalyptus sideroxylon,Wondai,2016-07-10T00:00:00Z,-26.36944,151.88103,NA,J435b,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J435c,Eucalyptus sideroxylon,Wondai,2016-07-10T00:00:00Z,-26.36944,151.88103,NA,J435c,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J435e,Eucalyptus sideroxylon,Wondai,2016-07-10T00:00:00Z,-26.36944,151.88103,NA,J435e,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J435f,Eucalyptus sideroxylon,Wondai,2016-07-10T00:00:00Z,-26.36944,151.88103,NA,J435f,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J435g,Eucalyptus sideroxylon,Wondai,2016-07-10T00:00:00Z,-26.36944,151.88103,NA,J435g,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J435h,Eucalyptus sideroxylon,Wondai,2016-07-10T00:00:00Z,-26.36944,151.88103,NA,J435h,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J435i,Eucalyptus sideroxylon,Wondai,2016-07-10T00:00:00Z,-26.36944,151.88103,NA,J435i,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
J436,Eucalyptus albens,Kulpi,2016-07-11T00:00:00Z,-27.18896,151.73259,NA,J436,WGS84,NA,225,Eucalyptus albens,E_albens
J436a,Eucalyptus albens,Kulpi,2016-07-11T00:00:00Z,-27.18896,151.73259,NA,J436a,WGS84,NA,225,Eucalyptus albens,E_albens
J436b,Eucalyptus albens,Kulpi,2016-07-11T00:00:00Z,-27.18896,151.73259,NA,J436b,WGS84,NA,225,Eucalyptus albens,E_albens
J436c,Eucalyptus albens,Kulpi,2016-07-11T00:00:00Z,-27.18896,151.73259,NA,J436c,WGS84,NA,225,Eucalyptus albens,E_albens
J436e,Eucalyptus albens,Kulpi,2016-07-11T00:00:00Z,-27.18896,151.73259,NA,J436e,WGS84,NA,225,Eucalyptus albens,E_albens
J436f,Eucalyptus albens,Kulpi,2016-07-11T00:00:00Z,-27.18896,151.73259,NA,J436f,WGS84,NA,225,Eucalyptus albens,E_albens
J436g,Eucalyptus albens,Kulpi,2016-07-11T00:00:00Z,-27.18896,151.73259,NA,J436g,WGS84,NA,225,Eucalyptus albens,E_albens
J436h,Eucalyptus albens,Kulpi,2016-07-11T00:00:00Z,-27.18896,151.73259,NA,J436h,WGS84,NA,225,Eucalyptus albens,E_albens
J436i,Eucalyptus albens,Kulpi,2016-07-11T00:00:00Z,-27.18896,151.73259,NA,J436i,WGS84,NA,225,Eucalyptus albens,E_albens
MelMosaic,Eucalyptus melliodora,Yeoval,NA,NA,NA,NA,MelMosaic,WGS84,NA,334,Eucalyptus melliodora,E_melliodora
NAL05,Eucalyptus microcarpa,"Melrose-Trangie Rd, Albert Murrumbidgee NP",2013-10-16T00:00:00Z,-32.3742,147.4871,NA,NAL05,WGS84,NA,14,Eucalyptus albens,E_albens
NBJ30,Eucalyptus microcarpa,Berry Jerry State Forest,2013-11-18T00:00:00Z,-35.05268,147.0439,NA,NBJ30,WGS84,NA,14,Eucalyptus albens,E_albens
NCD30,Eucalyptus microcarpa,Condobolin,2013-11-17T00:00:00Z,-32.89835,147.05836,NA,NCD30,WGS84,NA,14,Eucalyptus albens,E_albens
NCR13,Eucalyptus microcarpa,Crowther,2013-11-15T00:00:00Z,-34.08362,148.51941,NA,NCR13,WGS84,NA,14,Eucalyptus albens,E_albens
NDU10,Eucalyptus microcarpa,Dubbo,2013-10-15T00:00:00Z,-32.32624,148.51287,NA,NDU10,WGS84,NA,14,Eucalyptus albens,E_albens
RA1007,Eucalyptus albens,Bundarra Rd,NA,NA,NA,NA,RA1007,WGS84,NA,225,Eucalyptus albens,E_albens
J355d,Eucalyptus sideroxylon,"Chiltern, Chiltern-Howlong Rd.",2015-11-21T00:00:00Z,-36.09264,146.61917,NA,J355d,WGS84,NA,173,Eucalyptus sideroxylon,E_sideroxylon
SRR191872,Eucalyptus globulus,NA,NA,NA,NA,NA,SRR191872,WGS84,NA,7,Eucalyptus globulus,E_globulus
SRR400875,Eucalyptus globulus,NA,NA,NA,NA,NA,SRR400875,WGS84,NA,7,Eucalyptus globulus,E_globulus
SRR1386218,Eucalyptus grandis,NA,NA,NA,NA,NA,SRR1386218,WGS84,NA,11,Eucalyptus grandis,E_grandis
SRR1386219,Eucalyptus grandis,NA,NA,NA,NA,NA,SRR1386219,WGS84,NA,11,Eucalyptus grandis,E_grandis
SRR1386220,Eucalyptus grandis,NA,NA,NA,NA,NA,SRR1386220,WGS84,NA,11,Eucalyptus grandis,E_grandis
SRR1386221,Eucalyptus grandis,NA,NA,NA,NA,NA,SRR1386221,WGS84,NA,11,Eucalyptus grandis,E_grandis
SRR1386222,Eucalyptus grandis,NA,NA,NA,NA,NA,SRR1386222,WGS84,NA,11,Eucalyptus grandis,E_grandis
SRR1392391,Eucalyptus grandis,NA,NA,NA,NA,NA,SRR1392391,WGS84,NA,11,Eucalyptus grandis,E_grandis
SRR1392399,Eucalyptus grandis,NA,NA,NA,NA,NA,SRR1392399,WGS84,NA,11,Eucalyptus grandis,E_grandis
SRR1392411,Eucalyptus globulus,NA,NA,NA,NA,NA,SRR1392411,WGS84,NA,7,Eucalyptus globulus,E_globulus
SRR1448467,Eucalyptus grandis,NA,NA,NA,NA,NA,SRR1448467,WGS84,NA,11,Eucalyptus grandis,E_grandis
